Lead_ID,Lead_Source,Region,Industry,Company_Size,Sales_Agent,Number_of_Calls,Number_of_Emails,Last_Interaction_Days,Contacted,Response,Converted,Deal_Value,Date_Created,Engagement_Score,Recency,Lead_Age_Days,Conversion_Probability,Lead_Score,Recommendation
LEAD_0451,Referral,North,Finance,Large,Priya,1.0,25.0,154,Yes,No Response,0,0.0,2024-10-26,39.5,Cold,557,0.3793756719210786,37.94,Send Follow-up Email
LEAD_0452,LinkedIn,East,Finance,Small,Priya,2.0,8.0,103,No,No Response,0,0.0,2025-01-31,16.0,Cold,460,0.41724216129939223,41.72,Send Follow-up Email
LEAD_0453,Email Campaign,South,Education,Small,Neha,2.0,29.0,24,No,No Response,0,0.0,2026-04-22,47.5,Hot,14,0.3233578271868414,32.34,Low Priority - Nurture
LEAD_0454,Website,East,Healthcare,Medium,Vikram,6.0,14.0,104,Yes,Negative,1,137676.3,2025-12-10,33.0,Cold,147,0.3966910210078791,39.67,Send Follow-up Email
LEAD_0455,Email Campaign,North,Education,Small,Vikram,9.0,10.0,30,No,No Response,0,0.0,2024-09-07,33.0,Hot,606,0.3951807204967493,39.52,Send Follow-up Email
LEAD_0456,Referral,West,Education,Enterprise,Priya,10.0,30.0,118,No,No Response,1,88359.61,2025-04-21,65.0,Cold,380,0.3164618262835543,31.65,Low Priority - Nurture
LEAD_0457,Website,North,Retail,Medium,Neha,7.0,25.0,81,No,Negative,1,74885.67,2025-10-25,51.5,Warm,193,0.38943647060157155,38.94,Send Follow-up Email
LEAD_0458,LinkedIn,East,Finance,Large,Amit,12.0,21.0,88,Yes,No Response,0,0.0,2025-07-07,55.5,Warm,303,0.35786296098914067,35.79,Send Follow-up Email
LEAD_0459,Website,South,Education,Large,Priya,6.0,15.0,52,Yes,No Response,1,74100.54,2025-03-18,34.5,Warm,414,0.3838678820480412,38.39,Send Follow-up Email
LEAD_0460,Website,South,Finance,Medium,Priya,19.0,11.0,40,Yes,Positive,0,0.0,2024-11-18,54.5,Warm,534,0.4102118791807745,41.02,Send Follow-up Email
LEAD_0461,Referral,Central,Technology,Small,Sneha,11.0,19.0,81,No,No Response,1,102992.76,2024-11-25,50.5,Warm,527,0.46082962147375867,46.08,Re-engage Urgently
LEAD_0462,Email Campaign,East,Retail,Medium,Vikram,4.0,1.0,135,No,Negative,1,76166.78,2025-10-04,9.5,Cold,214,0.35392024503918723,35.39,Send Follow-up Email
LEAD_0463,Website,West,Finance,Enterprise,Amit,16.0,14.0,81,Yes,No Response,1,9721.58,2024-12-22,53.0,Warm,500,0.3496277070332187,34.96,Send Follow-up Email
LEAD_0464,LinkedIn,East,Healthcare,Large,Priya,17.0,8.0,61,No,Negative,1,60017.06,2024-08-23,46.0,Warm,621,0.39385151802838464,39.39,Send Follow-up Email
LEAD_0465,Cold Call,West,Retail,Medium,Sneha,11.0,11.0,103,No,Negative,1,54748.99,2025-03-12,38.5,Cold,420,0.297107579309723,29.71,Low Priority - Nurture
LEAD_0466,Cold Call,Central,Finance,Small,Neha,8.0,0.0,61,No,Negative,0,0.0,2025-09-08,16.0,Warm,240,0.37230260043396035,37.23,Send Follow-up Email
LEAD_0467,Cold Call,West,Technology,Medium,Sneha,15.0,4.0,162,No,Negative,0,0.0,2026-04-11,36.0,Cold,25,0.25891913355653856,25.89,Low Priority - Nurture
LEAD_0468,Email Campaign,Central,Technology,Enterprise,Amit,5.0,1.0,56,No,Negative,0,0.0,2024-05-28,11.5,Warm,708,0.4069598176343352,40.7,Send Follow-up Email
LEAD_0469,Website,East,Healthcare,Large,Vikram,17.0,29.0,66,No,Positive,1,18963.77,2026-01-04,77.5,Warm,122,0.39332911763134815,39.33,Send Follow-up Email
LEAD_0470,Website,Central,Finance,Medium,Rahul,11.0,10.0,173,No,No Response,0,0.0,2025-12-06,37.0,Cold,151,0.41266961458799856,41.27,Send Follow-up Email
LEAD_0471,LinkedIn,West,Education,Large,Sneha,20.0,30.0,38,Yes,No Response,0,0.0,2025-07-14,85.0,Warm,296,0.3015906844429062,30.16,Low Priority - Nurture
LEAD_0472,Email Campaign,Central,Retail,Small,Amit,5.0,10.0,59,No,Negative,1,53921.3,2025-04-21,25.0,Warm,380,0.40857611193831295,40.86,Send Follow-up Email
LEAD_0473,Email Campaign,West,Healthcare,Enterprise,Rahul,18.0,16.0,116,No,Positive,1,108012.86,2024-09-14,60.0,Cold,599,0.30889134434996424,30.89,Low Priority - Nurture
LEAD_0474,LinkedIn,South,Finance,Large,Neha,0.0,6.0,43,No,Positive,0,0.0,2024-06-04,9.0,Warm,701,0.3979581478654263,39.8,Send Follow-up Email
LEAD_0475,Referral,Central,Technology,Small,Sneha,16.0,24.0,22,Yes,Negative,0,0.0,2026-04-08,68.0,Hot,28,0.40208028064194185,40.21,Send Follow-up Email
LEAD_0476,LinkedIn,West,Healthcare,Medium,Priya,9.0,14.0,161,Yes,Positive,0,0.0,2025-05-29,39.0,Cold,342,0.32447607681842017,32.45,Low Priority - Nurture
LEAD_0477,Cold Call,North,Technology,Large,Rahul,0.0,14.0,139,No,No Response,0,0.0,2025-02-26,21.0,Cold,434,0.331151149166005,33.12,Send Follow-up Email
LEAD_0478,Email Campaign,South,Education,Enterprise,Neha,0.0,28.0,145,No,No Response,0,0.0,2025-02-11,42.0,Cold,449,0.30712240079181646,30.71,Low Priority - Nurture
LEAD_0479,Email Campaign,East,Healthcare,Enterprise,Vikram,7.0,25.0,23,No,Negative,0,0.0,2024-10-26,51.5,Hot,557,0.363255542707028,36.33,Send Follow-up Email
LEAD_0480,Website,South,Healthcare,Small,Amit,0.0,26.0,35,No,Negative,0,0.0,2024-10-31,39.0,Warm,552,0.4298931185470441,42.99,Call Immediately
LEAD_0481,LinkedIn,West,Retail,Large,Amit,13.0,25.0,75,Yes,Positive,0,0.0,2024-10-01,63.5,Warm,582,0.34134101024071967,34.13,Send Follow-up Email
LEAD_0482,Cold Call,West,Education,Enterprise,Sneha,7.0,0.0,166,No,Negative,0,0.0,2025-06-25,14.0,Cold,315,0.25922665820682816,25.92,Low Priority - Nurture
LEAD_0483,LinkedIn,West,Finance,Large,Rahul,20.0,23.0,137,No,Negative,0,0.0,2025-04-10,74.5,Cold,391,0.2974146576984386,29.74,Low Priority - Nurture
LEAD_0484,LinkedIn,South,Finance,Large,Amit,20.0,14.0,159,No,Negative,0,0.0,2026-03-19,61.0,Cold,48,0.28597754538099457,28.6,Low Priority - Nurture
LEAD_0485,Website,North,Finance,Small,Vikram,0.0,5.0,27,No,No Response,1,76339.42,2024-08-30,7.5,Hot,614,0.4723895418362856,47.24,Call Immediately
LEAD_0486,Referral,North,Finance,Small,Priya,0.0,15.0,56,No,Negative,0,0.0,2024-08-06,22.5,Warm,638,0.4352065546498635,43.52,Re-engage Urgently
LEAD_0487,Referral,East,Retail,Small,Rahul,2.0,26.0,38,Yes,Negative,0,0.0,2024-08-30,43.0,Warm,614,0.4460371527797474,44.6,Call Immediately
LEAD_0488,Referral,South,Finance,Large,Sneha,0.0,0.0,64,No,Negative,1,15350.78,2024-05-18,0.0,Warm,718,0.40306738311302653,40.31,Send Follow-up Email
LEAD_0489,LinkedIn,South,Retail,Small,Vikram,6.0,15.0,100,No,Negative,0,0.0,2025-12-23,34.5,Cold,134,0.3415282504695528,34.15,Send Follow-up Email
LEAD_0490,LinkedIn,Central,Education,Small,Rahul,15.0,20.0,77,Yes,Negative,0,0.0,2026-03-13,60.0,Warm,54,0.3683005486297004,36.83,Send Follow-up Email
LEAD_0491,Cold Call,North,Finance,Enterprise,Rahul,0.0,5.0,71,Yes,Negative,1,130230.36,2024-05-18,7.5,Warm,718,0.3390145700147094,33.9,Send Follow-up Email
LEAD_0492,LinkedIn,Central,Retail,Medium,Rahul,2.0,7.0,41,No,Positive,1,6294.83,2025-08-16,14.5,Warm,263,0.4286203853804935,42.86,Call Immediately
LEAD_0493,LinkedIn,North,Healthcare,Medium,Neha,17.0,25.0,28,Yes,Negative,1,54071.2,2024-10-21,71.5,Hot,562,0.37463187001492276,37.46,Send Follow-up Email
LEAD_0494,Email Campaign,East,Retail,Medium,Amit,12.0,11.0,35,No,Positive,0,0.0,2025-03-25,40.5,Warm,407,0.3926973194671463,39.27,Send Follow-up Email
LEAD_0495,Referral,Central,Healthcare,Enterprise,Priya,18.0,5.0,140,No,Negative,0,0.0,2025-04-29,43.5,Cold,372,0.38281845051677266,38.28,Send Follow-up Email
LEAD_0496,Email Campaign,Central,Finance,Small,Vikram,4.0,14.0,76,No,No Response,1,44922.05,2025-09-19,29.0,Warm,229,0.3938517519700927,39.39,Send Follow-up Email
LEAD_0497,LinkedIn,Central,Retail,Medium,Amit,19.0,27.0,94,Yes,Negative,0,0.0,2024-08-07,78.5,Cold,637,0.40603941941405514,40.6,Send Follow-up Email
LEAD_0498,Email Campaign,West,Finance,Enterprise,Vikram,4.0,0.0,73,No,Negative,1,100451.97,2026-03-04,8.0,Warm,63,0.2744690202387955,27.45,Low Priority - Nurture
LEAD_0499,LinkedIn,North,Education,Small,Amit,4.0,5.0,9,Yes,Positive,0,0.0,2025-11-28,15.5,Hot,159,0.3860930176622489,38.61,Send Follow-up Email
LEAD_0500,LinkedIn,North,Education,Enterprise,Neha,15.0,16.0,160,No,Positive,0,0.0,2026-01-10,54.0,Cold,116,0.31127163097323995,31.13,Low Priority - Nurture
LEAD_0501,Email Campaign,North,Technology,Medium,Neha,15.0,29.0,21,No,No Response,0,0.0,2025-01-10,73.5,Hot,481,0.36722173962741095,36.72,Send Follow-up Email
LEAD_0502,Email Campaign,West,Healthcare,Small,Vikram,8.0,16.0,11,Yes,Negative,0,0.0,2025-11-17,40.0,Hot,170,0.3132991831513845,31.33,Low Priority - Nurture
LEAD_0503,Cold Call,Central,Technology,Small,Neha,7.0,17.0,99,Yes,Positive,0,0.0,2025-08-03,39.5,Cold,276,0.3779454749376066,37.79,Send Follow-up Email
LEAD_0504,Cold Call,Central,Finance,Enterprise,Neha,3.0,24.0,164,No,No Response,0,0.0,2025-11-07,42.0,Cold,180,0.3142232678256553,31.42,Low Priority - Nurture
LEAD_0505,Referral,North,Finance,Medium,Vikram,12.0,16.0,87,Yes,No Response,0,0.0,2026-01-02,48.0,Warm,124,0.35860002445079103,35.86,Send Follow-up Email
LEAD_0506,Website,East,Education,Large,Rahul,13.0,24.0,163,No,No Response,1,69236.76,2025-09-13,62.0,Cold,235,0.3801287701849827,38.01,Send Follow-up Email
LEAD_0507,Cold Call,Central,Education,Medium,Sneha,17.0,29.0,66,No,Negative,0,0.0,2026-03-29,77.5,Warm,38,0.3186067145220564,31.86,Low Priority - Nurture
LEAD_0508,Referral,North,Technology,Large,Vikram,0.0,16.0,35,No,Positive,0,0.0,2026-04-20,24.0,Warm,16,0.3768011555314835,37.68,Send Follow-up Email
LEAD_0509,Cold Call,South,Healthcare,Small,Neha,8.0,29.0,142,Yes,Positive,0,0.0,2025-03-13,59.5,Cold,419,0.32022727379062227,32.02,Low Priority - Nurture
LEAD_0510,Website,South,Finance,Large,Rahul,18.0,7.0,60,No,Negative,0,0.0,2024-09-16,46.5,Warm,597,0.39282779685208463,39.28,Send Follow-up Email
LEAD_0511,Referral,Central,Finance,Small,Neha,10.0,25.0,124,Yes,Negative,0,0.0,2025-06-28,57.5,Cold,312,0.4085801258081312,40.86,Send Follow-up Email
LEAD_0512,Email Campaign,North,Education,Large,Amit,18.0,12.0,21,Yes,Negative,1,104991.29,2025-09-08,54.0,Hot,240,0.3164907479086824,31.65,Low Priority - Nurture
LEAD_0513,Referral,West,Technology,Medium,Neha,20.0,27.0,155,Yes,No Response,0,0.0,2024-11-11,80.5,Cold,541,0.3433547276977129,34.34,Send Follow-up Email
LEAD_0514,Website,Central,Technology,Large,Vikram,18.0,4.0,84,Yes,Positive,1,60460.61,2025-01-18,42.0,Warm,473,0.45100184834039225,45.1,Re-engage Urgently
LEAD_0515,Referral,West,Education,Small,Priya,13.0,9.0,101,Yes,Positive,0,0.0,2024-05-05,39.5,Cold,731,0.3960016029308178,39.6,Send Follow-up Email
LEAD_0516,Referral,Central,Technology,Enterprise,Rahul,2.0,12.0,129,No,No Response,0,0.0,2024-08-18,22.0,Cold,626,0.43304979494951373,43.3,Re-engage Urgently
LEAD_0517,Cold Call,West,Education,Medium,Sneha,12.0,20.0,147,Yes,No Response,0,0.0,2025-02-22,54.0,Cold,438,0.282675111443754,28.27,Low Priority - Nurture
LEAD_0518,Email Campaign,South,Finance,Small,Rahul,13.0,10.0,176,Yes,Positive,0,0.0,2024-07-26,41.0,Cold,649,0.3553268222771087,35.53,Send Follow-up Email
LEAD_0519,Website,South,Healthcare,Large,Vikram,20.0,0.0,79,Yes,Negative,1,66413.39,2025-03-14,40.0,Warm,418,0.37018829172923645,37.02,Send Follow-up Email
LEAD_0520,Referral,Central,Finance,Enterprise,Amit,7.0,6.0,176,No,Positive,0,0.0,2024-10-15,23.0,Cold,568,0.4181161693252277,41.81,Send Follow-up Email
LEAD_0521,LinkedIn,North,Finance,Medium,Rahul,0.0,10.0,178,Yes,Negative,1,128650.8,2024-08-29,15.0,Cold,615,0.3732386154517502,37.32,Send Follow-up Email
LEAD_0522,LinkedIn,East,Finance,Medium,Priya,17.0,16.0,67,No,No Response,0,0.0,2026-01-12,58.0,Warm,114,0.36114839759350215,36.11,Send Follow-up Email
LEAD_0523,LinkedIn,West,Education,Small,Rahul,5.0,1.0,73,Yes,No Response,1,25495.38,2024-07-03,11.5,Warm,672,0.3785438135060624,37.85,Send Follow-up Email
LEAD_0524,LinkedIn,West,Technology,Small,Sneha,8.0,21.0,169,No,Positive,0,0.0,2025-09-06,47.5,Cold,242,0.3347221010033735,33.47,Send Follow-up Email
LEAD_0525,Referral,South,Retail,Small,Rahul,15.0,27.0,153,Yes,Positive,0,0.0,2026-04-06,70.5,Cold,30,0.33828439199809907,33.83,Send Follow-up Email
LEAD_0526,Referral,Central,Technology,Small,Priya,16.0,9.0,86,No,Negative,0,0.0,2024-09-10,45.5,Warm,603,0.4589857381556203,45.9,Re-engage Urgently
LEAD_0527,Website,East,Healthcare,Medium,Vikram,8.0,25.0,16,No,Negative,1,7663.97,2025-05-18,53.5,Hot,353,0.4317061263529415,43.17,Call Immediately
LEAD_0528,LinkedIn,Central,Healthcare,Medium,Priya,10.0,28.0,101,Yes,Positive,1,123154.5,2025-06-25,62.0,Cold,315,0.39627205871253157,39.63,Send Follow-up Email
LEAD_0529,Email Campaign,South,Retail,Medium,Vikram,4.0,13.0,80,No,Negative,1,80504.09,2024-07-10,27.5,Warm,665,0.3629128910023572,36.29,Send Follow-up Email
LEAD_0530,Cold Call,South,Education,Medium,Priya,9.0,22.0,135,Yes,Negative,0,0.0,2024-06-27,51.0,Cold,678,0.3149793418669577,31.5,Low Priority - Nurture
LEAD_0531,Cold Call,Central,Finance,Large,Amit,17.0,17.0,31,Yes,Negative,1,146487.65,2024-06-19,59.5,Warm,686,0.37034542471671184,37.03,Send Follow-up Email
LEAD_0532,LinkedIn,East,Retail,Enterprise,Rahul,14.0,23.0,164,No,Positive,1,26100.81,2025-07-01,62.5,Cold,309,0.3484448133222604,34.84,Send Follow-up Email
LEAD_0533,Cold Call,North,Education,Large,Vikram,18.0,19.0,60,Yes,Positive,1,20481.86,2025-04-09,64.5,Warm,392,0.3159754297697917,31.6,Low Priority - Nurture
LEAD_0534,Referral,South,Education,Enterprise,Neha,20.0,11.0,48,No,Negative,1,57092.89,2026-04-10,56.5,Warm,26,0.3071378411695874,30.71,Low Priority - Nurture
LEAD_0535,Cold Call,South,Finance,Small,Sneha,0.0,29.0,70,No,Positive,0,0.0,2026-04-18,43.5,Warm,18,0.3087646452378241,30.88,Low Priority - Nurture
LEAD_0536,Cold Call,North,Finance,Enterprise,Vikram,15.0,22.0,84,No,Positive,1,148295.3,2025-07-28,63.0,Warm,282,0.3004985065489801,30.05,Low Priority - Nurture
LEAD_0537,LinkedIn,Central,Retail,Large,Sneha,19.0,30.0,147,Yes,No Response,0,0.0,2026-03-12,83.0,Cold,55,0.33762839785650456,33.76,Send Follow-up Email
LEAD_0538,Referral,North,Finance,Enterprise,Neha,1.0,17.0,100,Yes,Positive,0,0.0,2025-08-12,27.5,Cold,267,0.3611226115405171,36.11,Send Follow-up Email
LEAD_0539,Referral,East,Healthcare,Enterprise,Priya,13.0,9.0,157,Yes,No Response,0,0.0,2026-03-05,39.5,Cold,62,0.3383381061792856,33.83,Send Follow-up Email
LEAD_0540,Cold Call,West,Retail,Small,Neha,16.0,3.0,47,Yes,Negative,0,0.0,2025-03-28,36.5,Warm,404,0.3095663071676624,30.96,Low Priority - Nurture
LEAD_0541,Referral,North,Finance,Enterprise,Vikram,6.0,28.0,117,Yes,Negative,0,0.0,2025-02-04,54.0,Cold,456,0.35050162535089485,35.05,Send Follow-up Email
LEAD_0542,Cold Call,North,Technology,Small,Neha,14.0,20.0,93,Yes,No Response,0,0.0,2024-09-30,58.0,Cold,583,0.3554969850184919,35.55,Send Follow-up Email
LEAD_0543,Email Campaign,Central,Finance,Enterprise,Vikram,12.0,1.0,44,No,No Response,1,110396.71,2024-12-01,25.5,Warm,521,0.38625344353688934,38.63,Send Follow-up Email
LEAD_0544,Cold Call,South,Finance,Small,Sneha,9.0,9.0,115,No,No Response,1,130087.51,2025-05-18,31.5,Cold,353,0.3232999894236392,32.33,Low Priority - Nurture
LEAD_0545,Cold Call,South,Technology,Large,Amit,14.0,15.0,128,Yes,No Response,0,0.0,2025-01-13,50.5,Cold,478,0.30181059036497093,30.18,Low Priority - Nurture
LEAD_0546,Email Campaign,West,Retail,Enterprise,Sneha,2.0,19.0,154,Yes,Positive,1,39492.36,2025-02-17,32.5,Cold,443,0.29821782596527013,29.82,Low Priority - Nurture
LEAD_0547,Email Campaign,South,Technology,Medium,Priya,1.0,20.0,90,Yes,Positive,1,45326.38,2025-09-26,32.0,Warm,222,0.33268382136968794,33.27,Send Follow-up Email
LEAD_0548,Email Campaign,East,Healthcare,Small,Amit,0.0,13.0,46,Yes,No Response,1,101714.5,2026-04-13,19.5,Warm,23,0.36207304776826466,36.21,Send Follow-up Email
LEAD_0549,Email Campaign,Central,Education,Medium,Sneha,18.0,11.0,10,Yes,Negative,0,0.0,2024-07-25,52.5,Hot,650,0.4034418979603317,40.34,Send Follow-up Email
LEAD_0550,Referral,North,Retail,Small,Rahul,15.0,4.0,32,No,Negative,0,0.0,2026-02-06,36.0,Warm,89,0.38356118206039136,38.36,Send Follow-up Email
LEAD_0551,Email Campaign,South,Finance,Small,Amit,18.0,23.0,162,Yes,Negative,0,0.0,2025-03-28,70.5,Cold,404,0.31180896974627387,31.18,Low Priority - Nurture
LEAD_0552,Website,West,Education,Large,Rahul,16.0,18.0,160,No,Positive,1,92692.81,2025-04-27,59.0,Cold,374,0.3472494284356712,34.72,Send Follow-up Email
LEAD_0553,Referral,Central,Retail,Enterprise,Priya,19.0,7.0,75,Yes,Positive,0,0.0,2024-12-16,48.5,Warm,506,0.41679262886325574,41.68,Send Follow-up Email
LEAD_0554,Referral,North,Finance,Enterprise,Sneha,1.0,10.0,90,Yes,Positive,0,0.0,2024-05-06,17.0,Warm,730,0.4087472570345652,40.87,Send Follow-up Email
LEAD_0555,Website,East,Technology,Large,Rahul,16.0,17.0,83,Yes,Positive,0,0.0,2024-10-17,57.5,Warm,566,0.4367642909438995,43.68,Re-engage Urgently
LEAD_0556,Email Campaign,Central,Technology,Medium,Priya,10.0,26.0,87,No,Negative,1,54497.43,2025-07-30,59.0,Warm,280,0.3716098836697225,37.16,Send Follow-up Email
LEAD_0557,Referral,South,Retail,Large,Sneha,13.0,29.0,15,No,No Response,1,98619.57,2024-09-04,69.5,Hot,609,0.38862484319099866,38.86,Send Follow-up Email
LEAD_0558,Email Campaign,North,Finance,Large,Rahul,2.0,4.0,72,Yes,Negative,1,50747.91,2025-08-23,10.0,Warm,256,0.3286027844442979,32.86,Low Priority - Nurture
LEAD_0559,Cold Call,Central,Education,Enterprise,Priya,19.0,0.0,79,No,No Response,1,95844.07,2026-04-05,38.0,Warm,31,0.31000313716136274,31.0,Low Priority - Nurture
LEAD_0560,Referral,North,Retail,Medium,Rahul,14.0,26.0,78,Yes,No Response,0,0.0,2024-11-26,67.0,Warm,526,0.39501104722181746,39.5,Send Follow-up Email
LEAD_0561,LinkedIn,East,Technology,Medium,Amit,14.0,16.0,7,No,No Response,0,0.0,2025-11-12,52.0,Hot,175,0.3866642359461584,38.67,Send Follow-up Email
LEAD_0562,Website,West,Education,Large,Rahul,4.0,24.0,26,Yes,Positive,0,0.0,2024-09-22,44.0,Hot,591,0.39210738185398003,39.21,Send Follow-up Email
LEAD_0563,Email Campaign,North,Technology,Large,Amit,19.0,27.0,23,No,Negative,1,71608.42,2024-08-14,78.5,Hot,630,0.35730527519890415,35.73,Send Follow-up Email
LEAD_0564,Website,North,Education,Large,Neha,6.0,10.0,52,Yes,Negative,1,19949.91,2025-10-27,27.0,Warm,191,0.3760721456355941,37.61,Send Follow-up Email
LEAD_0565,Website,West,Technology,Large,Priya,5.0,8.0,30,Yes,No Response,0,0.0,2026-03-23,22.0,Hot,44,0.3492543152006212,34.93,Send Follow-up Email
LEAD_0566,LinkedIn,South,Education,Large,Vikram,10.0,8.0,37,No,No Response,0,0.0,2026-02-28,32.0,Warm,67,0.3225855674803296,32.26,Low Priority - Nurture
LEAD_0567,LinkedIn,East,Education,Large,Vikram,14.0,1.0,34,Yes,Negative,0,0.0,2026-04-27,29.5,Warm,9,0.33841470647786653,33.84,Send Follow-up Email
LEAD_0568,Referral,North,Technology,Enterprise,Sneha,5.0,22.0,153,No,No Response,1,12316.12,2024-06-07,43.0,Cold,698,0.3905749974447971,39.06,Send Follow-up Email
LEAD_0569,Website,South,Education,Small,Sneha,18.0,4.0,24,No,Positive,0,0.0,2025-07-30,42.0,Hot,280,0.4109235973851339,41.09,Send Follow-up Email
LEAD_0570,Referral,West,Finance,Medium,Priya,19.0,8.0,94,No,Positive,0,0.0,2024-08-13,50.0,Cold,631,0.3787296586810045,37.87,Send Follow-up Email
LEAD_0571,Website,West,Retail,Small,Amit,15.0,3.0,90,No,Negative,1,101451.19,2025-01-10,34.5,Warm,481,0.3934886076845746,39.35,Send Follow-up Email
LEAD_0572,Website,Central,Education,Medium,Vikram,3.0,12.0,28,No,No Response,1,45927.32,2024-08-28,24.0,Hot,616,0.48863732929135034,48.86,Call Immediately
LEAD_0573,Website,Central,Retail,Enterprise,Vikram,13.0,7.0,159,Yes,No Response,0,0.0,2025-09-11,36.5,Cold,237,0.3945278047797312,39.45,Send Follow-up Email
LEAD_0574,Referral,West,Technology,Large,Priya,18.0,13.0,112,No,No Response,0,0.0,2025-04-04,55.5,Cold,397,0.3397388864668208,33.97,Send Follow-up Email
LEAD_0575,LinkedIn,Central,Retail,Small,Vikram,19.0,14.0,84,Yes,Negative,1,30097.39,2025-08-24,59.0,Warm,255,0.39130448040205795,39.13,Send Follow-up Email
LEAD_0576,Referral,North,Education,Small,Neha,19.0,24.0,98,No,Negative,0,0.0,2025-08-17,74.0,Cold,262,0.36828679315134416,36.83,Send Follow-up Email
LEAD_0577,LinkedIn,North,Finance,Medium,Vikram,20.0,25.0,1,Yes,No Response,0,0.0,2025-03-03,77.5,Hot,429,0.37005039057539274,37.01,Send Follow-up Email
LEAD_0578,Email Campaign,East,Retail,Enterprise,Priya,6.0,21.0,82,No,No Response,0,0.0,2024-12-08,43.5,Warm,514,0.3617345878466664,36.17,Send Follow-up Email
LEAD_0579,Referral,East,Technology,Small,Vikram,16.0,12.0,33,No,Positive,1,103536.04,2024-08-24,50.0,Warm,620,0.4663596225613675,46.64,Call Immediately
LEAD_0580,Email Campaign,North,Technology,Large,Amit,9.0,27.0,8,Yes,Negative,0,0.0,2025-04-05,58.5,Hot,396,0.3417900014274402,34.18,Send Follow-up Email
LEAD_0581,Website,West,Retail,Enterprise,Sneha,17.0,6.0,170,Yes,Negative,1,62168.91,2024-07-30,43.0,Cold,645,0.3467410836217214,34.67,Send Follow-up Email
LEAD_0582,Email Campaign,West,Healthcare,Enterprise,Priya,9.0,0.0,172,Yes,Positive,0,0.0,2024-10-23,18.0,Cold,560,0.3049797320262965,30.5,Low Priority - Nurture
LEAD_0583,LinkedIn,South,Retail,Enterprise,Priya,2.0,4.0,165,No,Negative,0,0.0,2025-04-10,10.0,Cold,391,0.324787369839465,32.48,Low Priority - Nurture
LEAD_0584,Referral,Central,Finance,Enterprise,Vikram,0.0,17.0,116,No,Negative,1,105831.63,2025-12-24,25.5,Cold,133,0.3739443387373971,37.39,Send Follow-up Email
LEAD_0585,Referral,Central,Technology,Enterprise,Neha,7.0,22.0,129,No,Negative,0,0.0,2025-04-13,47.0,Cold,388,0.3931343925013227,39.31,Send Follow-up Email
LEAD_0586,LinkedIn,North,Education,Enterprise,Neha,11.0,3.0,149,No,No Response,1,88571.09,2026-04-25,26.5,Cold,11,0.30593632894451,30.59,Low Priority - Nurture
LEAD_0587,Email Campaign,East,Retail,Small,Vikram,19.0,2.0,63,No,No Response,0,0.0,2026-03-29,41.0,Warm,38,0.3568417098901298,35.68,Send Follow-up Email
LEAD_0588,LinkedIn,Central,Education,Large,Vikram,1.0,28.0,88,Yes,Negative,1,144259.6,2025-08-13,44.0,Warm,266,0.3692896296715224,36.93,Send Follow-up Email
LEAD_0589,Referral,Central,Healthcare,Enterprise,Rahul,9.0,9.0,43,Yes,No Response,0,0.0,2025-01-03,31.5,Warm,488,0.4190678413131663,41.91,Send Follow-up Email
LEAD_0590,Email Campaign,East,Technology,Enterprise,Vikram,5.0,18.0,14,No,No Response,1,113666.67,2025-12-29,37.0,Hot,128,0.3434587981307749,34.35,Send Follow-up Email
LEAD_0591,Website,West,Technology,Medium,Vikram,2.0,27.0,72,No,Positive,0,0.0,2025-09-11,44.5,Warm,237,0.3801931173151198,38.02,Send Follow-up Email
LEAD_0592,Website,East,Technology,Small,Vikram,5.0,29.0,152,Yes,No Response,0,0.0,2026-03-11,53.5,Cold,56,0.39913484467682486,39.91,Send Follow-up Email
LEAD_0593,Cold Call,East,Finance,Enterprise,Priya,16.0,27.0,9,No,Positive,0,0.0,2024-05-28,72.5,Hot,708,0.3637246017751845,36.37,Send Follow-up Email
LEAD_0594,Cold Call,West,Retail,Enterprise,Priya,14.0,23.0,164,Yes,Positive,1,91353.89,2025-02-11,62.5,Cold,449,0.2688219416337982,26.88,Low Priority - Nurture
LEAD_0595,Website,North,Healthcare,Small,Amit,5.0,14.0,103,No,Negative,0,0.0,2024-11-21,31.0,Cold,531,0.4352611312319178,43.53,Re-engage Urgently
LEAD_0596,Email Campaign,South,Retail,Enterprise,Sneha,8.0,4.0,136,No,Positive,0,0.0,2024-06-20,22.0,Cold,685,0.34574473571653086,34.57,Send Follow-up Email
LEAD_0597,Referral,West,Healthcare,Small,Amit,17.0,20.0,91,No,No Response,0,0.0,2025-06-26,64.0,Cold,314,0.35418413429978496,35.42,Send Follow-up Email
LEAD_0598,Website,East,Healthcare,Small,Rahul,20.0,18.0,101,No,No Response,1,129461.57,2024-05-28,67.0,Cold,708,0.4636056002772976,46.36,Re-engage Urgently
LEAD_0599,Email Campaign,South,Education,Large,Neha,5.0,10.0,141,Yes,No Response,1,111475.45,2024-05-23,25.0,Cold,713,0.33957398712829695,33.96,Send Follow-up Email
LEAD_0600,LinkedIn,North,Retail,Small,Vikram,3.0,21.0,115,No,Positive,0,0.0,2025-12-25,37.5,Cold,132,0.37171075528233594,37.17,Send Follow-up Email
LEAD_0601,LinkedIn,North,Education,Small,Amit,19.0,21.0,56,Yes,No Response,1,41524.94,2025-06-04,69.5,Warm,336,0.3652243518860274,36.52,Send Follow-up Email
